Timestamp,Open,High,Low,Close,Volume
2024-09-16 09:30:00,418.93770890889147,420.1684256770887,416.72765163429705,418.52871039771935,3494572
2024-09-16 10:30:00,416.7505447954881,418.2826428239957,415.5321162214356,416.5735988163112,3528726
2024-09-16 11:30:00,417.7412384149704,418.9938572143888,415.2598848164147,417.3817546797232,3488122
2024-09-16 12:30:00,415.5211767910097,418.3969489833373,414.5145407602207,418.1244313104873,3447281
2024-09-16 13:30:00,415.1772276235714,416.14410479888863,413.3129990834692,414.7828728768383,3529256
2024-09-16 14:30:00,416.0811466296847,420.05111853288656,414.5625367435161,416.2747416775565,3527086
2024-09-16 15:30:00,414.2426873818076,418.07356761570975,413.80874647417846,414.896316501452,1777851
